vhash,dport,packet_size,n_src,n_dst
2f15679e934020d14902ae8c1c7b2296,10000,557,1,1
a487f060933ff9058b734e72e8aa1426,10000,79,3,1
482e22b46b7fa83871709c80445f849f,3128,298,1,1
d2afd54f93d24dc95137dbeb9c914451,5001,557,1,1
02e7164312c3d2741228807797e193fa,5001,79,2,1
5252f05f482081acad47436dd2eb154d,5000,298,1,1
a14c2e16e26048cc42746606f804f4fe,4022,117,1,1
18408afb98463e80f75f572380c4107d,7548,557,1,1
5f98ecde4c47e8ebc6de3f752e709525,7548,79,2,1
cbeac2c0f734bdf3203708ba1af22622,443,557,1,1
931bf538a7ebac71c8eee8009d0928d2,443,79,4,1
9509fcdbfac268b57385850e27572b3e,1741,298,1,1
85c1dbb6308c80c279e3647ed2e6af11,9443,557,1,1
30e894c761c5fce2d0d56ed408d7b46d,9443,79,2,1
34c8a2954db4911794960442b2fe47d0,1883,79,1,1
26b40365ba7ced6bca1f82f95e805ca3,993,557,1,1
be8f43bd8804d1c951a3126f4c5bdf81,9000,116,1,1
ae0b20e383d3f38eaf0a851dc9dcab4e,6664,297,1,1
241745ce39c3256e8617381755d1bb34,7777,298,1,1
b1211b5219727e9467c2ef3baceb493d,8090,298,1,1
9c40ac98117dae10e7a4d573d0ad4584,4022,117,1,1
ec26bb103cfce6f9e0ece752349e48bc,83,296,1,1
b6f1299f6ec9108a68b802a337d53d2d,9001,557,1,1
ce78cc16b1959826c9fce144dcd85f3f,8000,298,1,1
d0e8820495bc2f9e31d2e173576395f6,9001,79,2,1
d67a83bf68fd07a8f97949edad7f1f9c,4064,557,1,1
f37f9c1045ef25860361b588b605a6ce,5000,297,1,1
b2b5fbb5f2a94addbd0f4befc335d1f0,5001,557,1,1
4cad930ddc3793a68922bb94c37240c6,5001,79,2,1
5e2af861c69780a82baf23f81fc93d63,4443,557,1,1
6cb60cabc0865352e5c69ed2dbf8b1d1,4443,78,3,1
8c7ea85f6ccf268dbcacfd5a7e40b9ce,8080,298,1,1
84e926874f1eac093394bdbacad4afe6,636,557,1,1
c1cec364c2ba0edf912be2393a427e6e,88,296,1,1
3f6fff9761fff21becfac3ca8eff9406,8834,557,1,1
f4a5bc620a70fc5596ddc81c4d7adf6d,8834,78,2,1
1f0e40df59417a540738613cdf90924a,28017,298,1,1
b20f3dbff4e2c42fc6b9d9b833b0e6f9,1883,79,1,1
48df6d00fc35b9dd84ed31aa7c84b438,9000,557,1,1
8d6316c8833d00b988ef4a70851630a6,9000,79,2,1
fded0282fff64772d2a771dfbbc9cbe4,84,295,1,1
5aee619c15df068a88faa5dbc0201ff2,8139,557,1,1
eca790e3fda599fb6c4790834d8cccc8,8112,298,1,1
d4e5f4f956f59a6992ee8b5e607368bf,3541,298,1,1
156e6f9f642a8c9a5d6d78d647d8b822,32400,299,1,1
5d332864ca54f753ec55ff5ed0eaca6c,8008,298,1,1
4260c7c12d4c2803e4ea8d41a7bb6051,9191,298,1,1
25c3779fe8a3f95ee372e15a05e31784,51106,299,2,1
8ac48b7ab62779fc2027db06ed2404fa,82,296,2,1
2ba879d9ee49ea3618a7acfe4ce7a6b7,3000,298,1,1
2f198727981c90f42164c13505011ab2,8443,557,1,1
9b4c10e2d8a504adceb79c9a9827c7c5,8443,79,2,1
6e104ca346f19a670b8f7dd483469e5e,993,557,1,1
0e60bc0eae41756911aeb7b2beaee3fa,8010,298,1,1
1c0b6b42e83dd6efdb893f8ac3f1e789,5560,298,1,1
8e7bde750d33e56f142a310d5f6175cd,1311,298,1,1
8fc36ef45b17cf6cfdb7a00ff570abf9,10000,557,1,1
87d9cb7b605525fae223489c4eaa6141,10000,78,1,1
90e1322988d211b62ee3a2a08cd7bf0b,82,295,1,1
5b28d99ef2111f0470f8a88174b36d6d,10000,557,1,1
6c5fd0b6d6ef2d4b81c1eb954bd193c4,10000,79,1,1
ec05dafe629cdc4820040c69dc65ae0c,84,296,1,1
980ff54af6f3f369062134193ee27da0,9943,557,1,1
1ad9c8095b28e5b9185264fd6ce52670,9943,77,1,1
2c6ec4707806ddd9a462e96a47afd3f8,8112,298,2,1
3313f3237e75e40bb12107707da47ac9,8112,297,1,1
906d181fe1bf042d26be3ecbff511b1b,8554,96,1,1
a62024ae0373a7174dea8755d3ed7370,8139,557,1,1
625cc8f95e5f8ce94a37b8eb7f771b01,8139,79,2,1
b102539044e2e845c32f76d089268ef4,7777,298,1,1
eb02506ffa862488457d688258daca05,8139,557,1,1
d01de7b316aa8682a189a78727d6715e,8880,557,1,1
ef1979a4dbd258d0e612a5a3b52250ec,8139,79,2,1
2226e606fcb6efd666bf5b8e951a5bf4,9080,298,1,1
0e3d95a758a7e78d4c8ad9758f943241,8880,78,3,1
7eb52505319a8495d4f345e038159b7e,9443,557,1,1
1258e755112f707c87f1a1c614bba421,1741,298,1,1
c28c535b3cb6beb663aa659f066d98fa,9443,78,2,1
7883849c0c938588b67d37badfb7c261,8800,298,1,1
4a0e4f01c11ffbfe90a63bf904384fa7,4064,557,1,1
2721fc2a9803e91b5dfd6ee1796e4d1e,2083,557,1,1
4d73c6ee4af7257b38ea3aa950b6fe6d,2083,79,4,1
e9a25806de1941a894ed14b5dda8194b,3689,298,1,1
31c5995e07200474ede90633c540ba50,4782,298,1,1
07e39affed38cbbd4182dda6671bf921,636,557,1,1
91be14d79ae15a6e218fee7f413f7c2c,83,295,1,1
623451408eb9ea9274d03d5afa9c2986,4567,298,1,1
4404b6d66da731965ab473a6e8eea773,32400,299,1,1
ad86284e2daae0abe9e8c2b1cf0437ff,9595,298,1,1
5d9b8b49ab91d1407015b463f0acf5cc,13579,299,1,1
05eb43621926f2141e8a806d1ea19df5,8443,557,1,1
088d53246907c77f3c52274655fdc02b,8008,298,1,1
9a3862ead1594cd24e42fe5387fbefa6,7474,297,1,1
e8141dc31b38acf140b3b0487e006d29,8000,298,2,1
08ddcf482355000497ffa41fc37b6b8a,50070,298,1,1
e1ed4b77f8022bf1c0902457eedd2c9d,16992,298,1,1
f91a88c96f5cce6a909a8b9eeea6d3bd,8889,557,1,1
a93c1d9e08ae2b65951649d26974248e,8889,79,2,1
d5f68039e1d860ea7db29082ecd48678,4064,557,1,1
13e744a52cb33053e1c259b8dc14598f,8010,298,1,1
c935fea83c0cb36aa34d967b572eb9f7,9002,557,1,1
831724aadf8b70dbbc9c3f372664f5c1,9002,79,1,1
20a90ec6c04098725bd4d84f5e5c9c29,50070,299,1,1
6c2195571e79ae722b87a38bce897856,5901,298,1,1
9f8e55350378d25b84f421e69bdfb759,8099,557,1,1
4c3f26db62d7d132087a85d5652286de,10554,96,1,1
165b7b0cf04a4b71f813b7b05bf74451,10554,96,1,1
1117d0f0738ad2a292ddf6939de3481d,28017,299,1,1
dd192333374371f1e32da2f5d12dbf8a,7071,557,1,1
93a1face8bf786fe4b0647e38ea04c81,7071,79,2,1
37e2dc54bb020541b0e4e9b5aaa03c02,8089,557,1,1
c4ed2230ad8df00d192257a02cb55389,8089,79,1,1
61d62d43805897c7e5e3b77a20d4ec55,27015,58,1,1
c99df559d1510c93034bf50650007d7b,1741,298,1,1
ea19c578251d9ba729e3d6b991b9f83c,9000,557,1,1
123d2a8f73a54c0050098a0de2503657,9000,79,4,1
512ab1c551b92322553bcc0979fed1f7,8089,557,1,1
9ca1ed1493cfdc40b6ec9539ab4041d2,8089,79,2,1
a776a932ff46b354855bf32289bc4df9,3749,298,1,1
414c1326f8c6c6d5ad2443fb8279a6c0,995,557,1,1
1f45e422271a358bca4df5efd4e40a59,2480,297,1,1
3711b82641603c0fb2098d3bbd48cc27,4911,557,1,1
efe9a6df54034cb6620328d85539dcc4,3689,298,1,1
4bd447f6778852e6a2070e0a9dc80d94,8060,298,1,1
c2b12ec17ffe78eeb6e8d8269a206bd5,1400,298,1,1
e5197e0e2483bbada57494d0c5b03541,1234,117,2,1
3f000a69497d81739fa5e2d9fa0d9e96,8880,557,1,1
47e497e05a3113cf511b722cefb6a3e3,9002,557,1,1
30cb7ec7522a23aaa3e2cef8ad805571,9002,79,1,1
56cecc1ffd7e8a49d894e8675c2b0c27,80,292,1,1
9a868de784d4893b974b8f1a46f6418c,4022,117,1,1
76ebf5dae979befbdc8d8323e42bafa4,9981,298,1,1
8a82d630d4cb912e2292e68dc4db5de6,102,62,1,1
75ed690160f4e869378f1ba1d286c837,636,557,1,1
2d55e66f19baa9a5b14d59781cb154d6,10554,97,1,1
4919bcd415beaa81e89fa9673f0d5845,8098,298,1,1
dc98d1684c85067ec291446c7e385daf,10243,299,1,1
c2320b09c13d83cae806c72eb452dc8a,8069,297,1,1
a2eba3f00b082a103a69ce6ab2794860,3689,297,1,1
27bce9a2900b4c94cd9713e63f758d6e,9200,298,1,1
e55e7ac55a6b6fe04cde312c38435999,8080,298,1,1
274e62b9386f35056a805853215e7e22,4022,116,2,1
d72e138b4ca64a8c879ecd46d2368aad,3749,298,1,1
6bb33d8de2d093b23ebc97e948be6586,5555,298,1,1
1c7bdabb0fed202512eafa70cbc661da,5555,298,1,1
6a91d8969332970598e40fc7ecf00caa,25565,60,1,1
507de11e7f43b55eee55cb4acdeb2320,25565,62,1,1
73e476e48f948643d36c701a212d1284,445,91,1,1
fa8ad688093be27ebca46c09e9de7fa3,445,102,1,1
445a68c7195854dead18aa1cf4d18958,8080,297,1,1
110865e794d337ac4e12e4895c57fdc4,992,557,1,1
92885e39ea80727ceaf82a38897ea38b,4848,297,1,1
ff03f4bf4ddb4a70e2b32b603077d958,5986,557,1,1
7ed82d8a044753f6ac5619951d8d1af1,5986,78,2,1
36db8d138d7c6aabc2137434dda35db6,84,296,1,1
20658f2753d9b759a507f13285b34afd,8089,557,1,1
8f2b5d1e904b04a2bce39006c34c669b,7548,557,1,1
364414e49663304ce4fef69980a4b20f,7548,77,1,1
0d25cc38a65e369eb4ce6af5082f5e4c,8089,79,2,1
f3e46a7ba2b93ac2c46ea7196e131880,7547,298,1,1
9f3eaa12ebbc5ca7e938502ad02d7f3f,5001,557,1,1
46601468fc0838c417e713a957afa41a,5001,79,2,1
1deb37a23514064c41a316c865104cff,9000,557,1,1
a907cb2d6681e8c36097bd56d4e6213e,9000,78,2,1
ece5947accabd3086e226f869a0a43e8,9002,557,1,1
3b41148df37a3cb4c68c402b4ae7e661,9002,79,1,1
b7956ffc3b1720814a6e50299a44724d,4664,298,2,1
b18756a24c5c6150df6138d2eb75f096,8880,557,1,1
71a337ee59b380eb6ed6c2fb7eb75a74,8880,79,3,1
ec4d8951cd70b21904c32cffdc5d82c9,3001,557,1,1
3153d155f4852544eafc12ad1cc2bb0a,10243,299,1,1
d214a72f83f375e95ac7db5a2e1626a0,3001,78,3,1
e5aa8a69d3ab7bc2e0063e685b66bd2f,1234,116,1,1
d82712412a0700eb0fb9fcf9e837e97f,2480,298,1,1
ff70c6eb2300835188c4449cf2217579,50070,299,1,1
a37f6fc6972e6a2f2b06dc137a3ca335,8010,297,1,1
345d8068f51f9997862d417f61644b40,88,296,1,1
d693330397fb56e9692f4de2ae835d57,3001,557,1,1
24468f3d36d1fbceea34c1c98b1f8cca,465,557,1,1
6ded0f86c4817cc76c0fe25417795381,3001,77,2,1
aa3f27da48b5f039faac0d4fc299209c,8009,557,1,1
9d567aeebae704475e15be276b38af1c,4664,297,2,1
64bf3f53d9bc0275d52c539ca02fe4e4,8089,557,1,1
2d8882d9313c6a6c165a1d2465f3cf4c,51106,299,1,1
6694d98e43401db2a71a92f1a4b84e94,7474,298,2,1
4e687199aaf0af67e2a73b85dc9b3f16,9191,298,1,1
d184dba7108eef48537cc4a71057a920,7657,298,1,1
d86791f5c0c17296b2731d8a1503b2a6,55443,557,1,1
71a337ee59b380eb6ed6c2fb7eb75a74,55443,79,3,1
d01ff91ca4097499811a3448431b53bc,8010,297,1,1
f1b49ae6b6eb034f9cb60877b35f9f44,7474,297,1,1
75c2e199d878a2547b6e97fee8a9079a,9000,557,1,1
d6881a203085e11ac31b49c1de155b27,102,62,3,3
94b9510f5581fe102a54f5e8b66e9219,8080,297,1,1
b401c24e75a033268f7d143cf1c0eee1,8000,297,1,1
86302fb0db5914c8d8f0ae2d471b74e8,83,296,2,1
c4b1b90ab4f462a0e6471bca1b2156e4,4064,557,1,1
79b8ae342069180399f19abad9060d02,2480,298,1,1
cfc6ad8a40951891aaebec4cbd5c07e1,1883,79,1,1
aed0e861bdc5920de84529ae5fdcb875,8081,557,1,1
4fe1ce47bf87e9785a0ba017edc8d590,8081,78,2,1
799d4fc619d66def52e49555b07f53fb,4022,116,1,1
04fb19ec0173bf7505aa879a093ef1a7,1471,298,1,1
e97d14edab1b43cf8a86d13c3eda5945,16010,174,1,1
afc728994c7718f1e917485cb2607886,2480,298,2,1
9adc3e1c8224ae96c1f3913f7a0c515d,82,296,1,1
1e9b914974380b9d8e3b03610f77527a,7657,298,1,1
6c4bab8d29438dd1620c673243a9c143,1234,117,1,1
cb58bfbcf05165b2a1593de773c037c3,9000,557,1,1
0ba632c4567593190fe0a0c299e03199,8181,557,1,1
fe84b7f04a28f0952cc78b3849edf74d,8181,78,2,1
fe0675008cf0a457bbfeb7233288be66,4064,557,1,1
6fc57fba8f09c86e90f37a2c4475cf54,2480,298,1,1
4067524df828108b450e5cf543c7693a,4064,557,1,1
db53832ffea2e5b98bc85db630732363,4848,298,1,1
8e6005ec39dc2c5fef59ffd1c9a103fe,444,557,1,1
90cb835a48420513c4a833b9e202d335,444,79,4,1
2dc5e2c72f187356458a621267f7f6d0,10000,557,1,1
e4d98efc22aad1298ccbbc3792e4bd60,10000,77,1,1
acf87e6355c135f428ea302b6088b5e1,27015,58,1,1
fd0b73f05edb56f1aa6e4132b72fdf3f,5986,557,1,1
2204db5593423ca52b691b0a0858492d,5986,78,2,1
036f4d6d1252afb21adddc558ee4111d,2376,557,1,1
704e0245adefaaa099214191eee8fc68,8333,166,1,1
18758d7312acf9b2067fa096662faa34,8443,557,1,1
a165170a916f6398789b9cb74704761c,8443,79,1,1
aa8a39290c56dd1e7226199cc35d4668,2376,79,5,1
77e0a6a0b6adba2b352959b2831d1d17,8060,298,1,1
1142ebe85604873a4f7bba68ae5af3f2,49152,119,1,1
ed37b3dd7f425435cc30f8ef013ca362,8090,298,1,1
e9e525d3a0f9163c75c402b49515c208,7071,557,1,1
2b1fcbbe8cf6fec0bac2d98082e3c2d1,7071,78,1,1
87284f9d2bfa1061d4ec4663cf5938fc,5900,298,1,1
56e630d92d6704cf1d33df39e7081ce2,55553,557,1,1
12724c26d193104ba952ddfc98ce998c,55553,79,2,1
8faf2a07756d2bfbf8170295c7be12dd,9869,298,1,1
85453123c2b4e4d77d91b609e2a09197,444,557,1,1
e676c7db2cdd3dc796beca4eb33f7964,4040,297,1,1
3162895a9b799cc6321709d6bae9202f,7657,297,1,1
f7434f7eec11c05c6ab789b2a3c3e76b,5986,557,1,1
1770a6cc88e1eacd46c58bbb6952a632,4664,298,1,1
5e8cf5185b727202e952b775100e2f17,25565,60,1,1
713400cc833ad5dfe074b66e6bce9add,25565,62,1,1
f4ce3d563217316979257c430c617b12,7779,298,2,1
f0be93b866e0bdbc9f95df5c75e46ac1,3749,297,1,1
f98dc404d5385eb4cbd4d4f07bc34546,49152,118,1,1
a720b6a12e3f9de3cec00c177797f4db,1471,297,2,1
c78a62949b0ee5727e7a1d3762c8a163,7071,557,1,1
5816cbee84d8d168929b379d769bdca5,7071,78,2,1
7a8a6e514e310e193d2290ce78d2b30e,4848,297,2,1
8b8053b8bd921bae17191265337429fb,55553,557,1,1
524389f9cfe85fe2121cdaa75dee2e64,9943,557,1,1
4bf32c359ab0210ae5df1aadfcfe40ec,9943,78,2,1
da96e6854ec337f7cb77ceb155242e20,113,50,1,1
513a7fd9ee5a20231e79e8afe2c4b6b8,4782,298,1,1
7909bc8959bda71f11e2c72fd22ef76b,1234,117,1,1
a58880fcb7c9abb87f93d2448ff5ee6d,16993,557,1,1
c29c257a5471dddbb3c5314d1bc0cee0,27015,58,1,1
cce700af914fbd3dd000127e5cdc5e9c,9981,297,1,1
6bb4d8b81fb7c01a769e2aa6e2318937,8139,557,1,1
97d60f0bfd5e7abac7d7ce4dbef111a3,8139,79,1,1
3ca36e5538f5c2c300100442ed361c01,3542,298,1,1
69d8bb070a71235751fc6524e35e0ff0,8880,557,1,1
b08dffe5b954fd0257f69f6eaaf9a627,8880,79,1,1
c4212f7860cf6702fc4b0bbc822a6070,5001,557,1,1
dc1bc7fe167683e35c428ba7c38a02b9,5001,78,2,1
07ca52c6f04a702e4dff1b7d88a220b8,8060,298,1,1
4d20523a4f8d8d9b58d2589d55859d64,3542,298,1,1
246b6275b807cad22f76d68cfefefe86,9869,298,1,1
a8180379ed35c064a372a6b6e6511817,995,557,1,1
5392eafbca1dd3d72d8ee63155a3c6db,5357,298,1,1
b5a1337ad1752efb4ac112456361082b,9001,557,1,1
91f940a62833c285ec91699109eaf132,8834,557,1,1
d2e118c7c936bdd58d53477db16fe6c6,9001,79,2,1
839211d272c8eaa7a2be6f88ed8df0a1,8834,79,3,1
55c2343044c6edde37bc546a4ccaba0c,4040,298,1,1
35f5562556d6adc3c4ea578a070d291b,13579,299,1,1
1cba2e19870bc0b07c882269870c2e7a,8888,297,1,1
384f0992f92e663312077dcea58a317c,13579,299,2,1
8c67f552cfc46fc49412ec6b86509a7c,25565,60,1,1
7efc1743dbf6ae2a5073b4823b62116d,10243,299,1,1
fae3f14e723e06a99536151e12d9dfbc,25565,62,1,1
293509379795a3892a249b814fcfe157,8099,557,1,1
50477e3c583ea6fa5f48c14c3bb52880,7777,298,1,1
f703487d9eadf71bd880c986d5ebcdbb,465,557,1,1
b6a9287c7ff28ccd0b7cb3e1a331411d,55553,557,1,1
178f35635f6cf108ea7a7d9bea3ee4bf,1471,297,1,1
5b2a38e21839d19b261e2ce3126a3d61,55553,79,2,1
9d379f70da735f0f22dc065db704a951,9000,115,1,1
2533efc868c44de1a810b4d7f5cce5e1,28017,298,1,1
0ac9f156ee96a0a9ef05e12cbacbada0,1741,297,1,1
e6c5d94965ca3839c335f0c3a0f40794,1741,298,1,1
e7f7d166a7b884c9d976bb5a36ad8a9f,25565,60,1,1
3f1dc0a5c3acd562bd332e7be23d8f03,25565,62,1,1
a0486d1e52a2bda72e42b30abf1bedd2,9443,557,1,1
bfce775029facc5357608a913c17d535,8334,297,2,1
14af910e93beb52b1b3effc6a5ab1f1e,9443,78,2,1
efe4cf97898d41de0a3a659428796ea9,3541,297,1,1
946e3d3b7bafbfbe43b4dbfe6c5b5bf2,636,557,1,1
8fcc0ec3db5ab3e4cdbbf1952020558d,8080,298,1,1
b1c1b85186e4af971783f3c914323492,5986,557,1,1
560765c5bf8759cbcaf22720bcb95b96,5986,78,1,1
904fdd0abb5ae53180ebef9c0b84a0c7,1471,298,1,1
1677ca62564e37ee62ddef5704afe214,9000,557,1,1
9a89024c744530e010634b35cd790e2a,9000,78,1,1
ca0456622d307d0a451241da9da5beea,5901,297,1,1
2bca74c8526252cd4142621a850eb6a4,16992,298,1,1
2fa6a2fcdf76653bfeba120b2ba462f5,5985,297,1,1
abf907316baf3cccdfcf7d00a8937ca7,13579,299,1,1
6f679808cb67162f16507dfa6c7f50e0,25565,60,1,1
771df5f58692bf70153a9dc50a18909c,25565,62,1,1
37748ab6532cfca9adbe5e0f4368a868,55443,557,1,1
29690adcae03c4805347cd561e4408cf,55443,78,3,1
51461fa6c1a6b41cfdc840c231fe9196,8139,557,1,1
39a29f364a66bc374ac19f932d34d2c4,8080,297,1,1
f51a3a784e8f7a47b85c1df00e502b66,8139,78,2,1
87f3c7d11bccf419311953723c0eed37,1234,117,1,1
465b562892d2ac42f21f842b345e34ab,9001,557,1,1
e2e311a48e45ade514970a0a1d2788bd,9000,557,1,1
f85fe1a86d25506c517b194a2831f80e,16010,175,2,1
7dcb084b98f74e0bb1d86071452ba22e,9001,78,1,1
994b9a41a9cc886ca08fe91bcf24ec01,9000,79,2,1
bac197dbff652d367fc92dbf20ca97b9,2086,298,1,1
b610b45d1d60f8deaee643e2c68687b4,636,557,1,1
389badada93219510fa56ff2f1d8e7eb,81,295,1,1
a722b546f2ecafdd993e9ad1e06260d3,5000,298,1,1
68c17197f2f9ed425193e1ff3989efaf,3780,557,1,1
c690e3d300476ac691a3d9cbbdb99343,993,557,1,1
68a233d4e3065081523232f76b2367ba,3689,298,1,1
bcaea4e6872cd8dc21b0f7077bfc5f3d,9000,116,1,1
51dca29bf230374485930d6f01a21d7b,8880,557,1,1
52f650d42dc5bdfd695f4682ce5a636c,8880,79,2,1
db1ee9abfbd7cb167f92d6873cbf1b0a,16993,557,1,1
4eebf0a895a674b6fe847913184e694b,16993,78,3,1
58dd4de530fd764a0b7cc8f57e36c371,8099,557,1,1
5753bbbb50e5c410e2dfed0bd3bf2daf,2375,298,1,1
7e8bf9da7b081f4e700e52d19ef73514,8080,298,1,1
fcd37f9f895c241a817d816547ad5058,8080,298,1,1
15ae3f2d32c38e2df8c05636d1e42f82,5900,298,2,1
0f916a47e86449531672fb9f22fa36ce,49152,119,1,1
d04c7d72c9baf873425ae9c36662f099,16993,557,1,1
a74f33cd7b04d959bc0edf80703eb4eb,16993,79,3,1
7d9e8bdc2d22b489514adf459bef8442,3790,557,1,1
5a07902b213e536d48a8859f9bc7e292,3790,78,2,1
fc56bb6f9acb2c9553d4536d43f45590,83,296,1,1
a13179e787c9a882020e950775640329,3780,557,1,1
ca6e1412ed0e03eb70e02f9861572226,4840,99,1,1
1ece6e9e1dfd3eb4ac78c381d1895662,9944,298,1,1
a7c6dd2d0a5bc67403d53ac70848977e,84,296,1,1
1b205dbc1def1ea62295d4c7d32ae957,3790,557,1,1
417008b8b47b40a3fbec1d73471a10da,3790,79,2,1
66333360634ad61f2930a9594de34f3c,7474,298,1,1
e94d9e167c4d37277c3c009be94e6b2d,2376,557,1,1
fba0d82e5318b5af1bd857ef6f83af63,8008,297,1,1
361fb65dc5ad8403366fcc5b47837b65,2376,79,1,1
ef18ce9bbef6f067d467661b0732c79e,9943,557,1,1
ddb8ffca946e6a1a4e7cfbe45355eb89,9943,79,1,1
656255eb61686c80285246fd645a1dfa,25565,60,1,1
3e04208a667d64ed7821940857ba7ae0,25565,62,1,1
4533339014dc4470e693df49fabb19b8,8090,298,1,1
110b967cbdd717a175937ad7c29d4095,88,296,1,1
b54770cc8786dd3a3646da299d4de42d,5900,298,1,1
dd06fe71a181c25155b1ca5cee50c318,7071,557,1,1
12a4624741ca288cdc58feef65964f1d,25565,60,2,1
88cd74787d4292440c5bbb830b4bb158,25565,62,2,1
85afba16db5affeae6fb80699f6b740b,7071,78,3,1
b273c0b46f00fcad26693ff9fc98aaab,1741,298,1,1
b8b96f8cfd5352f42726354c1e2cce81,16993,557,1,1
7f37118d6c4c3a6aa255e62871570146,8554,95,1,1
6816fc43e71cdaeb94dbbe43b701a3fb,992,557,1,1
f9c6e73b162e340e84dbf6790e591479,8140,557,1,1
377860dbe27b67506f54e0583407d1a5,8140,79,1,1
21f9baa186377a174f84dc76c38861db,9981,298,1,1
4d08a97af6744ba7e2b764c65568bff7,9443,557,1,1
5d7f66db332123887fe4ec6332743da1,9443,78,4,1
547657ac5cf075f5d65cf1b50ea16357,8009,557,1,1
ab33f3f3928439c8340a1152f7e79173,8009,79,3,1
29fd6eb43df50863dc6bba046cc2a48a,9009,298,1,1
490f24de308e8d9ccab61aaa48702bf1,9981,298,1,1
34baef25dc1e38d360d480fe734945ef,32400,299,1,1
0149e81502ddfe36db824c51ccfa3622,23424,298,1,1
958a311255ef8c3b5ae9d6e420d91a31,1400,298,1,1
5970a7a5c0db6b22e45a7ed58feff861,4782,296,2,1
43b81d7efcef96f293fdc873c0cb3be0,9001,557,1,1
d082a666e094d1a02258045e5942a48d,9001,79,3,1
aab22d35a05deee96d5df9167aa0d07b,4064,557,1,1
a2ae0a68b0d37d0066e78e67956293b4,8334,297,1,1
89d67afbfc6790314c25d06d99f5f6ae,7071,557,1,1
a26fe90d89bf29100740107c3c4ad939,7071,79,3,1
25e44e4777e1a3426fc77c109784aff7,8554,95,1,1
5f00d2c3006bca99d1be68e8c2c3424a,2480,298,1,1
8df371266490d093c2b18e929ebc1782,9200,298,2,1
d1bfa524bef65156b872fe4bee8fc283,9009,297,1,1
59fe81bbc135ad37c29b7ce0b995582c,55443,557,1,1
9e58b341dd6992223fff0154e22e3f7b,465,557,1,1
2b1ccdd9e81adfdb19bdd3061baa494d,1400,298,1,1
e8a3dccb1a05577736bee6dc72988174,55443,79,2,1
84f47ca31606ff5166e81d45cd5eee0b,9001,557,1,1
2cb399a12021d2173d96769f8e0e0f22,8112,298,1,1
c9270bb2e40138a8b411c9e9a201eba2,8086,298,1,1
087baaea43d5d4f698ac3e101635a878,50070,299,1,1
55677eeb5642b10d55496bac11483d29,83,295,1,1
7fd89c2dd893103be3972ab9f0aec663,9443,557,1,1
63780dd23c26bf474adb74547be866b1,9443,79,3,1
6411ed0768f48c8e8983dd78a035417b,5560,297,1,1
9570356567f255c449989870afc5045c,992,557,1,1
29d27919683617f25d9686703f9f6cfd,1400,298,1,1
aac4d1eca419101312ce8873081ccd8b,1234,117,2,1
0dae62e2f0e6adba40a87929cc02ce6c,8099,557,1,1
c436306f124b0b784c2ccacbee303086,5555,296,2,1
89e85838af7c6f247344f8db5c4d21de,9002,557,1,1
96206d098c1a5d40601b6a44c1bf9621,9002,79,2,1
94e1d06cdc85cbeb6d84cc511b6f2c97,7071,557,1,1
e63e7af3909720573f4abdf2ce3d1f04,8834,557,1,1
be0c1b6d968364dab64eba7505978427,8834,79,1,1
e799f077234d07dee6325a65789ad645,2376,557,1,1
f17753f8667a2bc33121b726656a1418,4443,557,1,1
b18e22f4e4a3a09d71d1436d687b6e97,2376,79,2,1
1f79acc22f927d1b532c5746b1455d5e,6664,297,1,1
40a3bc11ffab6723dc961d693b824e9c,4443,79,2,1
2c691267831b6b057a45bcdab8ca4811,5984,111,1,1
a38a0e87b9d674f3242bc37a42f99f23,55443,557,1,1
1c57782da501308c38ffae09316d587f,55443,79,2,1
e18512585393b72fbfa6dacdfc4d9847,9002,557,1,1
695507ed239ef066b60ed631233b0c08,9002,78,2,1
b43087ac0b990e8d3caa562eaead1db8,81,296,1,1
e37eda4e91ff147701823a2c69b46a38,16010,175,1,1
499ae82d87b98f62eb3fb63baf2eca83,1471,298,1,1
c3c7e7ebdced38fb4126a0d807ce8ecf,51106,299,2,1
adb222cb529d36cb7d1ae37e9c06d6e1,4848,297,1,1
4aef22b78ef0a2647a14d86da43cd87c,2376,557,1,1
21a72da48329ec20aba867c42073a674,2376,79,1,1
87478f9fc1831fd57f9c95a17ad3a34f,2086,297,1,1
f08d1d1fbf171602ce31692ec87627a8,3542,298,1,1
ca60be7041f57ccbbe840554e5d2de85,8008,298,2,1
cc88ebbae5040765190a6d6e6dcf4d92,4911,557,1,1
222fd507e8f02629f787ec6ea42f64e2,49,52,1,1
6e847165e6819ba0369521e0e58aed93,8089,557,1,1
7c8f2309fd8628fc8846f35a93e49cad,443,557,1,1
7908111c3a9354f3a28e57cccf95d9ca,443,79,1,1
36a9072473ae4c9000e60f7d3bb163de,8086,298,1,1
94d603b2bd162a281ae3181138732832,8060,298,1,1
4df254c883dc48c4f98327cb7a6eb86e,50070,299,1,1
3f626dca49e644967e385ef95f636407,9191,298,1,1
4e71dad06abab547cc29c8d448d34b9a,4911,557,1,1
085ae0e15ed0315e22451db6876ddd17,1883,79,1,1
a5c4024789f98debb92d9cd8b2ab4344,311,557,1,1
e5800166c01e2b7eb482ef46b4e4cec9,311,79,1,1
023632dd3f30c35a715de045e60d8c34,10243,299,1,1
1d5f51090bd5a85763546b569ec67112,13579,299,1,1
d240df5257e2a22ae4bf9e7e228bb8e5,5900,298,1,1
